total_sold,total_rating,favorite,item_rating,cluster
110.0,110.0,35.0,4.9,1
2000.0,2000.0,839.0,4.9,1
1700.0,1700.0,394.0,5.0,1
7500.0,7500.0,5400.0,4.8,1
775.0,775.0,301.0,4.8,1
2100.0,2100.0,403.0,4.9,1
710.0,710.0,617.0,5.0,1
2100.0,2100.0,2100.0,5.0,1
402.0,402.0,123.0,4.8,1
17.0,17.0,3.0,4.8,1
14.0,14.0,333.0,5.0,1
2100.0,2100.0,934.0,4.9,1
295.0,295.0,53.0,4.9,1
280.0,280.0,1600.0,4.8,1
4200.0,4200.0,314.0,5.0,1
274.0,274.0,393.0,5.0,1
6800.0,6800.0,9100.0,4.9,1
109.0,109.0,539.0,4.9,1
270.0,270.0,543.0,4.9,1
405.0,405.0,367.0,4.8,1
118.0,118.0,35.0,4.9,1
1600.0,1600.0,3000.0,4.9,1
474.0,474.0,38.0,5.0,1
1300.0,1300.0,1500.0,4.9,1
1200.0,1200.0,548.0,5.0,1
47.0,47.0,249.0,4.8,1
8.0,8.0,4.0,4.5,0
3000.0,3000.0,2300.0,4.8,1
1500.0,1500.0,354.0,4.9,1
5.0,5.0,4.0,5.0,1
92.0,92.0,20.0,5.0,1
264.0,264.0,424.0,4.5,0
25.0,25.0,4.0,4.8,1
149.0,149.0,1100.0,4.8,1
330.0,330.0,53.0,5.0,1
3.0,3.0,6.0,5.0,1
7.0,7.0,22.0,5.0,1
57.0,57.0,58.0,4.9,1
23.0,23.0,145.0,5.0,1
44.0,44.0,18.0,4.9,1
402.0,402.0,138.0,4.9,1
165.0,165.0,270.0,4.9,1
96.0,96.0,149.0,4.9,1
91.0,91.0,218.0,4.9,1
4.0,4.0,2.0,4.3,0
251.0,251.0,11.0,4.9,1
198.0,198.0,72.0,4.9,1
55.0,55.0,16.0,5.0,1
633.0,633.0,700.0,4.9,1
152.0,152.0,1100.0,4.8,1
60.0,60.0,220.0,4.9,1
3.0,3.0,2.0,5.0,1
979.0,979.0,497.0,4.4,0
1300.0,1300.0,1000.0,4.8,1
322.0,322.0,89.0,4.9,1
1.0,1.0,2.0,2.0,0
10.0,10.0,178.0,5.0,1
584.0,584.0,305.0,4.9,1
102.0,102.0,731.0,5.0,1
2000.0,2000.0,930.0,4.9,1
21.0,21.0,6.0,4.9,1
154.0,154.0,68.0,5.0,1
1900.0,1900.0,1600.0,4.9,1
40.0,40.0,48.0,5.0,1
121.0,121.0,261.0,4.8,1
560.0,560.0,186.0,4.5,0
3.0,3.0,3.0,5.0,1
213.0,213.0,4.0,5.0,1
33.0,33.0,98.0,4.9,1
82.0,82.0,26.0,4.9,1
60.0,60.0,11.0,4.9,1
46.0,46.0,4.0,4.8,1
45.0,45.0,164.0,5.0,1
2300.0,2300.0,47.0,5.0,1
2500.0,2500.0,4000.0,4.9,1
129.0,129.0,11.0,4.9,1
48.0,48.0,110.0,4.8,1
1600.0,1600.0,1200.0,4.9,1
660.0,660.0,1200.0,4.9,1
10.0,10.0,14.0,5.0,1
834.0,834.0,54.0,5.0,1
13.0,13.0,65.0,4.7,1
174.0,174.0,14.0,4.9,1
48.0,48.0,5.0,5.0,1
16.0,16.0,5.0,5.0,1
2200.0,2200.0,2000.0,4.8,1
52.0,52.0,67.0,5.0,1
2600.0,2600.0,1400.0,5.0,1
2700.0,2700.0,445.0,4.9,1
70.0,70.0,11.0,5.0,1
28.0,28.0,263.0,4.8,1
6.0,6.0,23.0,5.0,1
1200.0,1200.0,1700.0,4.9,1
43.0,43.0,30.0,4.9,1
18.0,18.0,110.0,5.0,1
4400.0,4400.0,1300.0,4.9,1
10300.0,10300.0,4000.0,4.9,1
3.0,3.0,28.0,5.0,1
141.0,141.0,123.0,4.9,1
3900.0,3900.0,4700.0,4.8,1
63.0,63.0,5.0,4.8,1
2300.0,2300.0,526.0,4.9,1
1.0,1.0,19.0,5.0,1
95.0,95.0,6.0,5.0,1
3.0,3.0,2.0,5.0,1
107.0,107.0,48.0,4.8,1
1100.0,1100.0,1900.0,4.9,1
1300.0,1300.0,3600.0,5.0,1
63.0,63.0,968.0,5.0,1
1300.0,1300.0,876.0,4.9,1
3.0,3.0,5.0,5.0,1
4200.0,4200.0,3900.0,4.9,1
286.0,286.0,83.0,4.9,1
199.0,199.0,951.0,4.9,1
22.0,22.0,249.0,4.9,1
29.0,29.0,396.0,4.9,1
2500.0,2500.0,3800.0,4.9,1
5400.0,5400.0,3700.0,5.0,1
238.0,238.0,54.0,4.8,1
1.0,1.0,2.0,5.0,1
26.0,26.0,253.0,4.8,1
12.0,12.0,11.0,5.0,1
3.0,3.0,1.0,5.0,1
24.0,24.0,59.0,4.9,1
368.0,368.0,836.0,5.0,1
1.0,1.0,1.0,5.0,1
4300.0,4300.0,3100.0,5.0,1
5.0,5.0,2.0,5.0,1
4.0,4.0,2.0,5.0,1
27.0,27.0,45.0,5.0,1
264.0,264.0,141.0,4.9,1
166.0,166.0,1700.0,4.8,1
13.0,13.0,141.0,5.0,1
735.0,735.0,2700.0,4.9,1
2600.0,2600.0,7100.0,5.0,1
19.0,19.0,3.0,5.0,1
31.0,31.0,9.0,5.0,1
672.0,672.0,138.0,4.9,1
378.0,378.0,88.0,5.0,1
5200.0,5200.0,410.0,4.9,1
94.0,94.0,68.0,4.9,1
36.0,36.0,45.0,4.9,1
8.0,8.0,1.0,5.0,1
625.0,625.0,337.0,4.7,1
124.0,124.0,45.0,4.8,1
142.0,142.0,43.0,4.9,1
852.0,852.0,200.0,4.9,1
18.0,18.0,305.0,4.7,1
134.0,134.0,169.0,4.6,0
11.0,11.0,179.0,4.8,1
22.0,22.0,27.0,5.0,1
4500.0,4500.0,32.0,5.0,1
188.0,188.0,57.0,5.0,1
13.0,13.0,9.0,5.0,1
329.0,329.0,1400.0,4.9,1
1700.0,1700.0,919.0,4.8,1
1100.0,1100.0,986.0,4.8,1
348.0,348.0,176.0,5.0,1
78.0,78.0,12.0,4.9,1
3.0,3.0,438.0,5.0,1
189.0,189.0,106.0,5.0,1
82.0,82.0,762.0,4.7,1
50.0,50.0,13.0,4.8,1
2400.0,2400.0,254.0,4.9,1
526.0,526.0,2900.0,4.9,1
5.0,5.0,18.0,5.0,1
1500.0,1500.0,739.0,5.0,1
26.0,26.0,73.0,4.5,0
124.0,124.0,176.0,4.9,1
69.0,69.0,121.0,5.0,1
716.0,716.0,3700.0,4.9,1
2.0,2.0,4.0,5.0,1
2500.0,2500.0,2700.0,4.9,1
141.0,141.0,198.0,4.9,1
35.0,35.0,24.0,4.8,1
829.0,829.0,844.0,4.9,1
76.0,76.0,105.0,4.6,0
219.0,219.0,57.0,4.9,1
1000.0,1000.0,2100.0,4.8,1
913.0,913.0,1.0,5.0,1
4.0,4.0,165.0,5.0,1
652.0,652.0,542.0,4.6,0
93.0,93.0,2000.0,4.9,1
779.0,779.0,3900.0,4.7,1
1200.0,1200.0,37.0,5.0,1
142.0,142.0,216.0,4.9,1
465.0,465.0,423.0,4.9,1
111.0,111.0,93.0,4.9,1
4500.0,4500.0,3800.0,5.0,1
1400.0,1400.0,381.0,5.0,1
7900.0,7900.0,8500.0,4.9,1
2700.0,2700.0,1500.0,4.7,1
72.0,72.0,35.0,5.0,1
197.0,197.0,166.0,4.9,1
86.0,86.0,37.0,4.9,1
4.0,4.0,7.0,5.0,1
2300.0,2300.0,336.0,4.9,1
12.0,12.0,67.0,4.8,1
540.0,540.0,82.0,4.9,1
740.0,740.0,19.0,5.0,1
7600.0,7600.0,2500.0,4.9,1
2.0,2.0,1.0,5.0,1
1300.0,1300.0,6000.0,4.9,1
270.0,270.0,2900.0,4.9,1
1300.0,1300.0,489.0,5.0,1
63.0,63.0,527.0,4.7,1
3400.0,3400.0,526.0,4.8,1
337.0,337.0,172.0,4.8,1
41.0,41.0,93.0,5.0,1
141.0,141.0,201.0,4.9,1
14300.0,14300.0,10600.0,4.9,1
17.0,17.0,123.0,4.8,1
6100.0,6100.0,9200.0,5.0,1
373.0,373.0,11.0,5.0,1
12.0,12.0,8.0,4.9,1
8.0,8.0,6.0,4.9,1
13.0,13.0,133.0,5.0,1
17.0,17.0,136.0,4.9,1
1300.0,1300.0,1900.0,4.9,1
977.0,977.0,990.0,4.9,1
126.0,126.0,2600.0,4.8,1
15.0,15.0,11.0,4.7,1
108.0,108.0,280.0,5.0,1
142.0,142.0,528.0,5.0,1
102.0,102.0,25.0,4.9,1
3.0,3.0,20.0,5.0,1
528.0,528.0,1900.0,5.0,1
80.0,80.0,925.0,4.9,1
153.0,153.0,291.0,4.9,1
3.0,3.0,23.0,5.0,1
192.0,192.0,325.0,4.2,0
4.0,4.0,54.0,5.0,1
11.0,11.0,22.0,4.6,0
1200.0,1200.0,864.0,4.9,1
5.0,5.0,97.0,4.8,1
32.0,32.0,137.0,5.0,1
286.0,286.0,573.0,4.7,1
23.0,23.0,14.0,4.9,1
1100.0,1100.0,1800.0,5.0,1
113.0,113.0,38.0,4.9,1
32900.0,32900.0,7100.0,4.9,2
12.0,12.0,76.0,5.0,1
454.0,454.0,10400.0,4.9,1
40.0,40.0,1000.0,4.9,1
854.0,854.0,2900.0,4.9,1
530.0,530.0,27.0,5.0,1
4.0,4.0,13.0,5.0,1
22.0,22.0,23.0,4.7,1
128.0,128.0,260.0,5.0,1
52.0,52.0,197.0,5.0,1
583.0,583.0,469.0,5.0,1
976.0,976.0,314.0,4.8,1
1600.0,1600.0,1600.0,5.0,1
11400.0,11400.0,8400.0,4.9,1
334.0,334.0,112.0,5.0,1
1.0,1.0,20.0,5.0,1
378.0,378.0,222.0,4.9,1
1100.0,1100.0,960.0,4.9,1
76.0,76.0,19.0,4.9,1
889.0,889.0,289.0,5.0,1
8.0,8.0,76.0,4.8,1
273.0,273.0,47.0,5.0,1
146.0,146.0,257.0,4.9,1
489.0,489.0,143.0,4.9,1
203.0,203.0,715.0,5.0,1
278.0,278.0,48.0,4.9,1
2.0,2.0,1.0,5.0,1
41.0,41.0,22.0,4.7,1
399.0,399.0,296.0,4.9,1
1.0,1.0,12.0,5.0,1
341.0,341.0,283.0,4.9,1
219.0,219.0,61.0,4.8,1
6400.0,6400.0,939.0,5.0,1
15.0,15.0,441.0,4.9,1
622.0,622.0,363.0,5.0,1
30.0,30.0,90.0,4.9,1
86.0,86.0,449.0,5.0,1
548.0,548.0,652.0,4.9,1
2.0,2.0,19.0,5.0,1
62.0,62.0,78.0,4.8,1
85.0,85.0,240.0,4.8,1
22.0,22.0,23.0,4.9,1
187.0,187.0,1500.0,4.9,1
3.0,3.0,11.0,5.0,1
22.0,22.0,148.0,5.0,1
2.0,2.0,10.0,5.0,1
2.0,2.0,6.0,5.0,1
284.0,284.0,81.0,4.9,1
12.0,12.0,7.0,4.7,1
2.0,2.0,105.0,5.0,1
486.0,486.0,544.0,4.9,1
239.0,239.0,60.0,4.9,1
103.0,103.0,153.0,5.0,1
407.0,407.0,156.0,4.8,1
1600.0,1600.0,120.0,5.0,1
8.0,8.0,177.0,5.0,1
1500.0,1500.0,1100.0,4.9,1
16.0,16.0,26.0,4.9,1
27.0,27.0,12.0,4.9,1
444.0,444.0,608.0,4.9,1
162.0,162.0,33.0,5.0,1
139.0,139.0,179.0,4.8,1
287.0,287.0,74.0,4.8,1
19.0,19.0,4.0,4.6,0
33.0,33.0,5.0,4.8,1
212.0,212.0,88.0,4.8,1
4100.0,4100.0,6200.0,4.9,1
78.0,78.0,9.0,5.0,1
49.0,49.0,21.0,4.9,1
3400.0,3400.0,111.0,5.0,1
896.0,896.0,124.0,5.0,1
51.0,51.0,1.0,5.0,1
371.0,371.0,37.0,4.9,1
161.0,161.0,117.0,4.8,1
29.0,29.0,107.0,4.8,1
65.0,65.0,90.0,4.8,1
147.0,147.0,50.0,4.9,1
474.0,474.0,108.0,4.9,1
7.0,7.0,2.0,4.9,1
125.0,125.0,67.0,4.9,1
17.0,17.0,22.0,5.0,1
44.0,44.0,39.0,5.0,1
243.0,243.0,238.0,5.0,1
283.0,283.0,57.0,4.9,1
1400.0,1400.0,629.0,4.9,1
95.0,95.0,72.0,4.9,1
708.0,708.0,5400.0,4.6,0
320.0,320.0,147.0,4.9,1
9.0,9.0,1.0,5.0,1
31.0,31.0,8.0,5.0,1
319.0,319.0,196.0,4.8,1
1400.0,1400.0,5200.0,4.9,1
65.0,65.0,165.0,4.9,1
155.0,155.0,2.0,5.0,1
12.0,12.0,1.0,5.0,1
93.0,93.0,245.0,5.0,1
483.0,483.0,1700.0,4.9,1
14.0,14.0,47.0,5.0,1
593.0,593.0,585.0,5.0,1
34.0,34.0,1.0,4.9,1
313.0,313.0,215.0,4.9,1
3.0,3.0,1.0,4.7,1
84.0,84.0,186.0,5.0,1
370.0,370.0,2200.0,4.9,1
4700.0,4700.0,1300.0,4.9,1
60.0,60.0,31.0,4.9,1
41.0,41.0,10.0,5.0,1
14.0,14.0,2.0,5.0,1
150.0,150.0,813.0,4.8,1
989.0,989.0,247.0,5.0,1
753.0,753.0,940.0,4.9,1
2000.0,2000.0,3300.0,4.9,1
399.0,399.0,124.0,4.9,1
196.0,196.0,32.0,4.7,1
12.0,12.0,2.0,5.0,1
602.0,602.0,1500.0,4.9,1
38.0,38.0,6.0,5.0,1
95.0,95.0,119.0,4.7,1
80.0,80.0,43.0,5.0,1
2600.0,2600.0,1500.0,4.9,1
835.0,835.0,905.0,4.9,1
41.0,41.0,15.0,4.9,1
682.0,682.0,11800.0,4.9,1
15.0,15.0,12.0,5.0,1
4.0,4.0,6.0,5.0,1
95.0,95.0,46.0,4.8,1
658.0,658.0,161.0,4.7,1
54.0,54.0,138.0,4.6,0
227.0,227.0,252.0,4.9,1
374.0,374.0,224.0,5.0,1
297.0,297.0,3100.0,4.8,1
705.0,705.0,186.0,4.8,1
20100.0,20100.0,11200.0,4.9,2
1900.0,1900.0,712.0,5.0,1
16.0,16.0,3.0,5.0,1
479.0,479.0,163.0,5.0,1
37.0,37.0,90.0,4.9,1
16.0,16.0,44.0,4.8,1
1400.0,1400.0,1000.0,4.9,1
110.0,110.0,124.0,4.8,1
4000.0,4000.0,7200.0,4.9,1
167.0,167.0,67.0,5.0,1
681.0,681.0,878.0,4.9,1
127.0,127.0,906.0,4.9,1
1.0,1.0,10.0,5.0,1
30.0,30.0,84.0,5.0,1
30.0,30.0,14.0,5.0,1
622.0,622.0,326.0,5.0,1
3.0,3.0,8.0,5.0,1
1600.0,1600.0,229.0,4.9,1
3.0,3.0,5.0,5.0,1
31.0,31.0,23.0,5.0,1
621.0,621.0,1300.0,4.9,1
115.0,115.0,25.0,4.9,1
226.0,226.0,5.0,4.9,1
38.0,38.0,16.0,4.9,1
443.0,443.0,239.0,4.9,1
141.0,141.0,73.0,4.9,1
314.0,314.0,146.0,4.9,1
133.0,133.0,86.0,4.9,1
862.0,862.0,181.0,4.9,1
1.0,1.0,1.0,5.0,1
8600.0,8600.0,1700.0,4.9,1
1.0,1.0,4.0,5.0,1
129.0,129.0,88.0,4.8,1
1.0,1.0,5.0,5.0,1
15.0,15.0,32.0,4.7,1
8.0,8.0,5.0,5.0,1
63.0,63.0,42.0,4.8,1
932.0,932.0,432.0,4.9,1
86.0,86.0,111.0,4.7,1
359.0,359.0,538.0,4.9,1
4.0,4.0,5.0,5.0,1
963.0,963.0,110.0,4.9,1
45.0,45.0,28.0,5.0,1
1200.0,1200.0,1600.0,4.7,1
421.0,421.0,646.0,4.9,1
58.0,58.0,70.0,4.9,1
993.0,993.0,21.0,5.0,1
2200.0,2200.0,530.0,4.9,1
170.0,170.0,72.0,5.0,1
313.0,313.0,176.0,4.9,1
334.0,334.0,248.0,5.0,1
2.0,2.0,16.0,5.0,1
53.0,53.0,293.0,4.8,1
2300.0,2300.0,1100.0,5.0,1
977.0,977.0,521.0,4.6,0
680.0,680.0,825.0,4.9,1
215.0,215.0,32.0,5.0,1
814.0,814.0,462.0,4.9,1
50.0,50.0,19.0,5.0,1
31.0,31.0,33.0,5.0,1
386.0,386.0,191.0,4.9,1
250.0,250.0,27.0,5.0,1
6500.0,6500.0,7200.0,4.8,1
21.0,21.0,1.0,4.9,1
45.0,45.0,351.0,5.0,1
9.0,9.0,8.0,4.7,1
25.0,25.0,103.0,4.9,1
462.0,462.0,467.0,4.9,1
8100.0,8100.0,5400.0,5.0,1
60.0,60.0,58.0,5.0,1
444.0,444.0,296.0,4.9,1
9500.0,9500.0,6000.0,4.9,1
253.0,253.0,171.0,4.5,0
1500.0,1500.0,740.0,5.0,1
492.0,492.0,1000.0,5.0,1
46.0,46.0,12.0,4.6,0
179.0,179.0,41.0,4.9,1
5200.0,5200.0,2900.0,4.9,1
50.0,50.0,470.0,4.7,1
1.0,1.0,2.0,5.0,1
5.0,5.0,3.0,4.2,0
3.0,3.0,9.0,5.0,1
5600.0,5600.0,684.0,4.8,1
19500.0,19500.0,8900.0,4.8,2
140.0,140.0,368.0,5.0,1
5.0,5.0,5.0,5.0,1
11.0,11.0,16.0,4.9,1
55.0,55.0,21.0,4.9,1
125.0,125.0,23.0,4.9,1
359.0,359.0,9500.0,4.8,1
228.0,228.0,35.0,5.0,1
840.0,840.0,878.0,4.9,1
405.0,405.0,141.0,5.0,1
2000.0,2000.0,634.0,5.0,1
45.0,45.0,195.0,5.0,1
82.0,82.0,25.0,4.9,1
161.0,161.0,45.0,4.9,1
206.0,206.0,417.0,4.9,1
1100.0,1100.0,1100.0,4.9,1
353.0,353.0,1100.0,4.9,1
1600.0,1600.0,157.0,5.0,1
177.0,177.0,22.0,5.0,1
116.0,116.0,64.0,4.9,1
221.0,221.0,36.0,5.0,1
26.0,26.0,7.0,4.9,1
1.0,1.0,23.0,5.0,1
531.0,531.0,136.0,5.0,1
32.0,32.0,8.0,4.9,1
111.0,111.0,46.0,4.9,1
322.0,322.0,89.0,4.9,1
88.0,88.0,71.0,4.9,1
45.0,45.0,732.0,4.9,1
1100.0,1100.0,523.0,5.0,1
5.0,5.0,62.0,5.0,1
23.0,23.0,9.0,4.9,1
51.0,51.0,94.0,4.8,1
147.0,147.0,229.0,4.9,1
329.0,329.0,240.0,4.9,1
3.0,3.0,19.0,5.0,1
4000.0,4000.0,2200.0,5.0,1
11.0,11.0,2.0,4.9,1
42.0,42.0,70.0,3.9,0
451.0,451.0,354.0,4.8,1
74.0,74.0,31.0,4.7,1
229.0,229.0,951.0,5.0,1
699.0,699.0,369.0,5.0,1
1.0,1.0,35.0,2.0,0
1.0,1.0,1.0,5.0,1
1.0,1.0,1.0,5.0,1
5.0,5.0,1.0,5.0,1
3400.0,3400.0,529.0,4.8,1
351.0,351.0,153.0,4.9,1
38.0,38.0,78.0,4.9,1
1800.0,1800.0,2700.0,4.8,1
78.0,78.0,19.0,5.0,1
3800.0,3800.0,2800.0,5.0,1
1900.0,1900.0,1500.0,4.8,1
497.0,497.0,4100.0,4.9,1
34.0,34.0,21.0,4.9,1
5600.0,5600.0,744.0,4.9,1
2700.0,2700.0,1200.0,4.9,1
3.0,3.0,2.0,5.0,1
60.0,60.0,353.0,5.0,1
121.0,121.0,629.0,4.9,1
67.0,67.0,34.0,5.0,1
119.0,119.0,669.0,4.9,1
1.0,1.0,1.0,5.0,1
1200.0,1200.0,877.0,4.8,1
381.0,381.0,970.0,4.8,1
29.0,29.0,79.0,5.0,1
126.0,126.0,514.0,4.9,1
447.0,447.0,1000.0,4.8,1
114.0,114.0,41.0,4.9,1
46.0,46.0,31.0,4.8,1
741.0,741.0,1000.0,4.9,1
12.0,12.0,216.0,4.9,1
4.0,4.0,3.0,5.0,1
1800.0,1800.0,107.0,5.0,1
610.0,610.0,176.0,5.0,1
671.0,671.0,525.0,4.9,1
109.0,109.0,239.0,5.0,1
88.0,88.0,47.0,4.8,1
351.0,351.0,675.0,4.9,1
141.0,141.0,59.0,4.9,1
167.0,167.0,1400.0,4.8,1
8300.0,8300.0,1400.0,4.9,1
43.0,43.0,178.0,4.9,1
156.0,156.0,179.0,4.8,1
120.0,120.0,86.0,4.9,1
32.0,32.0,9.0,4.7,1
85.0,85.0,78.0,4.9,1
92.0,92.0,46.0,5.0,1
7.0,7.0,4.0,4.9,1
510.0,510.0,156.0,4.9,1
563.0,563.0,386.0,5.0,1
5200.0,5200.0,3100.0,4.9,1
51.0,51.0,60.0,5.0,1
16700.0,16700.0,17900.0,4.8,2
44.0,44.0,11.0,5.0,1
3500.0,3500.0,1000.0,4.9,1
1500.0,1500.0,360.0,4.9,1
72.0,72.0,48.0,5.0,1
1100.0,1100.0,824.0,4.9,1
87.0,87.0,42.0,5.0,1
10400.0,10400.0,2000.0,5.0,1
7.0,7.0,2.0,5.0,1
2400.0,2400.0,1300.0,4.9,1
574.0,574.0,335.0,4.9,1
51.0,51.0,7.0,4.9,1
334.0,334.0,14.0,5.0,1
316.0,316.0,580.0,5.0,1
222.0,222.0,424.0,4.9,1
84.0,84.0,724.0,4.9,1
25.0,25.0,5.0,5.0,1
779.0,779.0,914.0,5.0,1
10.0,10.0,10.0,5.0,1
62.0,62.0,611.0,5.0,1
66.0,66.0,57.0,4.9,1
15.0,15.0,5.0,4.7,1
172.0,172.0,76.0,4.8,1
31.0,31.0,3.0,4.8,1
1.0,1.0,1.0,5.0,1
233.0,233.0,1600.0,4.9,1
15.0,15.0,21.0,4.7,1
110.0,110.0,78.0,4.7,1
47.0,47.0,529.0,4.9,1
117.0,117.0,431.0,4.8,1
41.0,41.0,156.0,5.0,1
29.0,29.0,94.0,4.9,1
500.0,500.0,1400.0,4.9,1
10.0,10.0,13.0,4.8,1
241.0,241.0,280.0,5.0,1
79.0,79.0,63.0,4.9,1
93.0,93.0,243.0,5.0,1
97.0,97.0,24.0,4.8,1
114.0,114.0,2600.0,4.9,1
168.0,168.0,440.0,4.9,1
17.0,17.0,3.0,4.6,0
651.0,651.0,1200.0,4.9,1
102.0,102.0,322.0,5.0,1
1700.0,1700.0,560.0,4.9,1
1500.0,1500.0,1900.0,4.9,1
11.0,11.0,9.0,5.0,1
2000.0,2000.0,2200.0,4.9,1
1300.0,1300.0,4600.0,4.9,1
33.0,33.0,21.0,4.9,1
1700.0,1700.0,12700.0,5.0,1
119.0,119.0,77.0,5.0,1
213.0,213.0,385.0,4.9,1
37.0,37.0,13.0,4.9,1
23.0,23.0,5.0,4.8,1
53.0,53.0,9.0,5.0,1
197.0,197.0,86.0,4.9,1
110.0,110.0,473.0,4.8,1
88.0,88.0,189.0,4.8,1
8.0,8.0,64.0,4.9,1
53.0,53.0,21.0,4.9,1
92.0,92.0,13.0,4.9,1
6.0,6.0,148.0,5.0,1
37.0,37.0,12.0,5.0,1
25.0,25.0,12.0,4.8,1
63.0,63.0,14.0,4.8,1
15.0,15.0,30.0,4.8,1
2.0,2.0,1.0,5.0,1
774.0,774.0,474.0,4.7,1
10.0,10.0,133.0,4.6,0
197.0,197.0,391.0,4.9,1
13.0,13.0,9.0,5.0,1
8200.0,8200.0,1300.0,5.0,1
1.0,1.0,8.0,5.0,1
243.0,243.0,325.0,5.0,1
8.0,8.0,2.0,5.0,1
7.0,7.0,4.0,5.0,1
197.0,197.0,32.0,4.8,1
6800.0,6800.0,1500.0,5.0,1
816.0,816.0,680.0,5.0,1
3000.0,3000.0,1700.0,4.9,1
888.0,888.0,222.0,5.0,1
1800.0,1800.0,797.0,5.0,1
163.0,163.0,379.0,4.9,1
924.0,924.0,932.0,4.9,1
52.0,52.0,139.0,5.0,1
5100.0,5100.0,1200.0,4.9,1
464.0,464.0,2400.0,5.0,1
281.0,281.0,529.0,5.0,1
369.0,369.0,216.0,5.0,1
73.0,73.0,6.0,5.0,1
86.0,86.0,21.0,4.9,1
44.0,44.0,178.0,4.9,1
12.0,12.0,12.0,4.3,0
1300.0,1300.0,372.0,4.9,1
77.0,77.0,1300.0,5.0,1
122.0,122.0,127.0,4.8,1
63.0,63.0,30.0,4.8,1
139.0,139.0,54.0,4.9,1
2200.0,2200.0,1800.0,4.9,1
263.0,263.0,230.0,4.8,1
17.0,17.0,20.0,5.0,1
73.0,73.0,135.0,4.9,1
273.0,273.0,105.0,4.9,1
186.0,186.0,645.0,4.9,1
1700.0,1700.0,1100.0,4.7,1
711.0,711.0,1100.0,4.9,1
24.0,24.0,9.0,5.0,1
5.0,5.0,5.0,5.0,1
202.0,202.0,105.0,4.9,1
2000.0,2000.0,149.0,4.9,1
35.0,35.0,180.0,4.7,1
2800.0,2800.0,2300.0,5.0,1
53.0,53.0,69.0,5.0,1
167.0,167.0,62.0,4.9,1
236.0,236.0,391.0,4.9,1
142.0,142.0,17.0,4.9,1
5.0,5.0,13.0,5.0,1
1800.0,1800.0,604.0,4.9,1
9100.0,9100.0,2900.0,4.9,1
123.0,123.0,177.0,4.9,1
148.0,148.0,336.0,4.9,1
941.0,941.0,584.0,4.9,1
2400.0,2400.0,1800.0,4.9,1
58.0,58.0,171.0,5.0,1
324.0,324.0,305.0,4.9,1
571.0,571.0,258.0,4.9,1
80.0,80.0,21.0,4.9,1
21.0,21.0,15.0,5.0,1
38.0,38.0,44.0,5.0,1
844.0,844.0,441.0,4.9,1
124.0,124.0,452.0,4.9,1
84.0,84.0,212.0,4.9,1
123.0,123.0,63.0,4.9,1
4.0,4.0,398.0,5.0,1
740.0,740.0,263.0,4.9,1
46.0,46.0,74.0,4.9,1
231.0,231.0,854.0,4.9,1
22.0,22.0,20.0,5.0,1
3700.0,3700.0,2900.0,4.8,1
116.0,116.0,1900.0,4.8,1
1300.0,1300.0,344.0,4.9,1
476.0,476.0,151.0,4.9,1
59.0,59.0,42.0,4.9,1
18.0,18.0,3.0,4.9,1
5800.0,5800.0,2700.0,4.9,1
1700.0,1700.0,1500.0,4.9,1
216.0,216.0,147.0,4.9,1
13500.0,13500.0,10900.0,4.9,1
25.0,25.0,23.0,5.0,1
12.0,12.0,1.0,5.0,1
108.0,108.0,549.0,4.9,1
3.0,3.0,36.0,5.0,1
474.0,474.0,568.0,5.0,1
214.0,214.0,82.0,4.9,1
117.0,117.0,1300.0,5.0,1
199.0,199.0,8.0,4.9,1
58.0,58.0,60.0,4.9,1
47.0,47.0,61.0,4.7,1
665.0,665.0,1300.0,4.9,1
4800.0,4800.0,2700.0,4.9,1
976.0,976.0,1600.0,4.9,1
101.0,101.0,167.0,4.9,1
607.0,607.0,552.0,4.9,1
112.0,112.0,540.0,5.0,1
32.0,32.0,3.0,5.0,1
96.0,96.0,58.0,4.3,0
22.0,22.0,1100.0,5.0,1
564.0,564.0,1200.0,4.9,1
328.0,328.0,554.0,4.7,1
63.0,63.0,2.0,5.0,1
486.0,486.0,95.0,4.8,1
222.0,222.0,252.0,4.8,1
585.0,585.0,27.0,4.9,1
20.0,20.0,43.0,5.0,1
274.0,274.0,93.0,4.9,1
950.0,950.0,1100.0,4.9,1
1800.0,1800.0,485.0,4.9,1
903.0,903.0,408.0,4.8,1
2.0,2.0,20.0,5.0,1
5.0,5.0,3.0,5.0,1
5.0,5.0,17.0,5.0,1
1400.0,1400.0,1100.0,4.9,1
23.0,23.0,102.0,4.9,1
444.0,444.0,108.0,4.9,1
332.0,332.0,119.0,4.8,1
90.0,90.0,56.0,4.9,1
605.0,605.0,2700.0,4.9,1
459.0,459.0,526.0,4.7,1
86.0,86.0,20.0,4.9,1
87.0,87.0,6.0,4.7,1
1100.0,1100.0,255.0,5.0,1
256.0,256.0,1800.0,5.0,1
151.0,151.0,34.0,5.0,1
457.0,457.0,1400.0,4.9,1
139.0,139.0,48.0,5.0,1
54.0,54.0,167.0,4.9,1
799.0,799.0,1700.0,4.8,1
877.0,877.0,784.0,5.0,1
946.0,946.0,611.0,4.9,1
19000.0,19000.0,3100.0,5.0,1
282.0,282.0,114.0,5.0,1
858.0,858.0,132.0,4.9,1
3.0,3.0,8.0,5.0,1
18.0,18.0,9.0,5.0,1
